second,Volt,Volt
+6.85625E-09,+232.76398843156E-03,-91.73878282309E-03
+6.93437E-09,+223.91976742076E-03,-91.73878282309E-03
+7.01250E-09,+213.86951627212E-03,-95.55787825956E-03
+7.09062E-09,+203.81926512348E-03,-96.76390839741E-03
+7.16875E-09,+189.94991853837E-03,-96.76390839741E-03
+7.24687E-09,+178.69363725188E-03,-96.76390839741E-03
+7.32500E-09,+168.64338610324E-03,-96.76390839741E-03
+7.40312E-09,+162.41223039107E-03,-96.76390839741E-03
+7.48125E-09,+153.56800938028E-03,-96.76390839741E-03
+7.55937E-09,+151.15594910458E-03,-96.76390839741E-03
+7.63750E-09,+147.33685366811E-03,-96.76390839741E-03
+7.71562E-09,+146.13082353026E-03,-92.94481296094E-03
+7.79375E-09,+146.13082353026E-03,-91.73878282309E-03
+7.87187E-09,+146.13082353026E-03,-91.73878282309E-03
+7.95000E-09,+146.13082353026E-03,-91.73878282309E-03
+8.02812E-09,+149.94991896673E-03,-91.73878282309E-03
+8.10625E-09,+151.15594910458E-03,-91.73878282309E-03
+8.18437E-09,+154.97504454105E-03,-95.55787825956E-03
+8.26250E-09,+156.18107467890E-03,-96.76390839741E-03
+8.34062E-09,+156.18107467890E-03,-100.58300383388E-03
+8.41875E-09,+156.18107467890E-03,-101.78903397173E-03
+8.49687E-09,+156.18107467890E-03,-101.78903397173E-03
+8.57500E-09,+156.18107467890E-03,-101.78903397173E-03
+8.65312E-09,+156.18107467890E-03,-101.78903397173E-03
+8.73125E-09,+156.18107467890E-03,-97.96993853526E-03
+8.80937E-09,+156.18107467890E-03,-92.94481296094E-03
+8.88750E-09,+156.18107467890E-03,-80.28149651367E-03
+8.96562E-09,+156.18107467890E-03,-65.20611979071E-03
+9.04375E-09,+152.36197924243E-03,-50.13074306775E-03
+9.12187E-09,+151.15594910458E-03,-35.05536634479E-03
+9.20000E-09,+147.33685366811E-03,-23.79908505830E-03
+9.27812E-09,+146.13082353026E-03,-13.74883390966E-03
+9.35625E-09,+146.13082353026E-03,-7.51767819749E-03
+9.43437E-09,+146.13082353026E-03,-6.31164805964E-03
+9.51250E-09,+146.13082353026E-03,-10.13074349611E-03
+9.59062E-09,+149.94991896673E-03,-15.15586907043E-03
+9.66875E-09,+158.79413997752E-03,-24.00009008122E-03
+9.74687E-09,+165.02529568969E-03,-37.86943666633E-03
+9.82500E-09,+173.86951670048E-03,-52.94481338929E-03
+9.90312E-09,+183.91976784912E-03,-68.02019011225E-03
+9.98125E-09,+193.97001899776E-03,-83.09556683521E-03
+10.05937E-09,+200.20117470993E-03,-90.53275268524E-03
+10.13750E-09,+205.22630028425E-03,-99.37697369603E-03
+10.21562E-09,+210.25142585857E-03,-101.78903397173E-03
+10.29375E-09,+207.63836055996E-03,-101.78903397173E-03
+10.37187E-09,+198.79413954916E-03,-101.78903397173E-03
+10.45000E-09,+192.56298383699E-03,-101.78903397173E-03
+10.52812E-09,+183.71876282620E-03,-97.96993853526E-03
+10.60625E-09,+169.84941624109E-03,-96.76390839741E-03
+10.68437E-09,+158.59313495460E-03,-96.76390839741E-03
+10.76250E-09,+148.54288380596E-03,-92.94481296094E-03
+10.84062E-09,+142.31172809379E-03,-91.73878282309E-03
+10.91875E-09,+137.28660251947E-03,-91.73878282309E-03
+10.99687E-09,+136.08057238162E-03,-91.73878282309E-03
+11.07500E-09,+136.08057238162E-03,-91.73878282309E-03
+11.15312E-09,+136.08057238162E-03,-95.55787825955E-03
+11.23125E-09,+143.71876325455E-03,-96.76390839741E-03
+11.30937E-09,+153.76901440320E-03,-96.76390839741E-03
+11.38750E-09,+163.81926555184E-03,-96.76390839741E-03
+11.46562E-09,+173.86951670048E-03,-96.76390839741E-03
+11.54375E-09,+187.73886328559E-03,-96.76390839741E-03
+11.62187E-09,+198.99514457208E-03,-96.76390839741E-03
+11.70000E-09,+209.04539572072E-03,-96.76390839741E-03
+11.77812E-09,+222.91474230583E-03,-96.76390839741E-03
+11.85625E-09,+230.35192815586E-03,-92.94481296094E-03
+11.93437E-09,+235.37705373018E-03,-91.73878282309E-03
+12.01250E-09,+240.40217930450E-03,-91.73878282309E-03
+12.09062E-09,+237.78911400588E-03,-91.73878282309E-03
+12.16875E-09,+236.58308386803E-03,-91.73878282309E-03
+12.24687E-09,+236.58308386803E-03,-91.73878282309E-03
+12.32500E-09,+232.76398843156E-03,-91.73878282309E-03
+12.40312E-09,+231.55795829371E-03,-91.73878282309E-03
+12.48125E-09,+231.55795829371E-03,-95.55787825955E-03
+12.55937E-09,+231.55795829371E-03,-96.76390839741E-03
+12.63750E-09,+231.55795829371E-03,-96.76390839741E-03
+12.71562E-09,+231.55795829371E-03,-96.76390839741E-03
+12.79375E-09,+235.37705373018E-03,-96.76390839741E-03
+12.87187E-09,+240.40217930450E-03,-92.94481296094E-03
+12.95000E-09,+241.60820944235E-03,-91.73878282309E-03
+13.02812E-09,+241.60820944235E-03,-91.73878282309E-03
+13.10625E-09,+237.78911400588E-03,-91.73878282309E-03
+13.18437E-09,+232.76398843156E-03,-91.73878282309E-03
+13.26250E-09,+227.73886285724E-03,-91.73878282309E-03
+13.34062E-09,+218.89464184645E-03,-95.55787825955E-03
+13.41875E-09,+208.84439069781E-03,-96.76390839741E-03
+13.49687E-09,+202.61323498564E-03,-96.76390839741E-03
+13.57500E-09,+189.94991853838E-03,-96.76390839741E-03
+13.65312E-09,+186.33182812482E-03,-96.76390839741E-03
+13.73125E-09,+178.69363725189E-03,-96.76390839741E-03
+13.80937E-09,+176.28157697618E-03,-96.76390839741E-03
+13.88750E-09,+176.28157697618E-03,-96.76390839741E-03
+13.96562E-09,+176.28157697618E-03,-96.76390839741E-03
+14.04375E-09,+183.91976784912E-03,-92.94481296094E-03
+14.12187E-09,+193.97001899776E-03,-91.73878282309E-03
+14.20000E-09,+200.20117470993E-03,-91.73878282309E-03
+14.27812E-09,+212.86449115719E-03,-91.73878282309E-03
+14.35625E-09,+227.93986788015E-03,-91.73878282309E-03
+14.43437E-09,+243.01524460311E-03,-91.73878282309E-03
+14.51250E-09,+250.45243045313E-03,-95.55787825955E-03
+14.59062E-09,+259.29665146392E-03,-96.76390839741E-03
+14.66875E-09,+273.16599804903E-03,-96.76390839741E-03
+14.74687E-09,+280.60318389906E-03,-100.58300383387E-03
+14.82500E-09,+285.62830947338E-03,-101.78903397173E-03
+14.90312E-09,+286.83433961123E-03,-101.78903397173E-03
+14.98125E-09,+283.01524417477E-03,-101.78903397173E-03
+15.05937E-09,+281.80921403691E-03,-97.96993853526E-03
+15.13750E-09,+277.99011860045E-03,-92.94481296094E-03
+15.21562E-09,+269.14589758966E-03,-84.10059195015E-03
+15.29375E-09,+259.09564644102E-03,-77.86943623798E-03
+15.37187E-09,+249.04539529238E-03,-69.02521522719E-03
+15.45000E-09,+242.81423958020E-03,-55.15586864208E-03
+15.52812E-09,+233.97001856941E-03,-43.89958735559E-03
+15.60625E-09,+227.73886285724E-03,-33.84933620695E-03
+15.68437E-09,+226.53283271939E-03,-23.79908505831E-03
+15.76250E-09,+226.53283271939E-03,-13.74883390967E-03
+15.84062E-09,+226.53283271939E-03,-7.51767819749E-03
+15.91875E-09,+226.53283271939E-03,-2.49255262317E-03
+15.99687E-09,+230.35192815585E-03,-1.28652248532E-03
+16.07500E-09,+231.55795829371E-03,-1.28652248532E-03
+16.15312E-09,+231.55795829371E-03,-5.10561792178E-03
+16.23125E-09,+235.37705373017E-03,-10.13074349610E-03
+16.30937E-09,+236.58308386803E-03,-15.15586907042E-03
+16.38750E-09,+236.58308386803E-03,-24.00009008121E-03
+16.46562E-09,+236.58308386803E-03,-34.05034122985E-03
+16.54375E-09,+236.58308386803E-03,-47.91968781496E-03
+16.62187E-09,+236.58308386803E-03,-59.17596910145E-03
+16.70000E-09,+232.76398843156E-03,-69.22622025009E-03
+16.77812E-09,+231.55795829371E-03,-79.27647139874E-03
+16.85625E-09,+231.55795829371E-03,-85.50762711091E-03
+16.93437E-09,+231.55795829371E-03,-94.35184812170E-03
+17.01250E-09,+231.55795829371E-03,-100.58300383387E-03
+17.09062E-09,+231.55795829371E-03,-101.78903397173E-03
+17.16875E-09,+231.55795829371E-03,-101.78903397173E-03
+17.24687E-09,+231.55795829371E-03,-101.78903397173E-03
+17.32500E-09,+235.37705373017E-03,-97.96993853526E-03
+17.40312E-09,+236.58308386803E-03,-96.76390839741E-03
+17.48125E-09,+236.58308386803E-03,-96.76390839741E-03
+17.55937E-09,+236.58308386803E-03,-92.94481296094E-03
+17.63750E-09,+236.58308386803E-03,-91.73878282309E-03
+17.71562E-09,+236.58308386803E-03,-91.73878282309E-03
+17.79375E-09,+232.76398843156E-03,-91.73878282309E-03
+17.87187E-09,+231.55795829371E-03,-91.73878282309E-03
+17.95000E-09,+231.55795829371E-03,-91.73878282309E-03
+18.02812E-09,+231.55795829371E-03,-95.55787825955E-03
+18.10625E-09,+231.55795829371E-03,-96.76390839741E-03
+18.18437E-09,+235.37705373017E-03,-96.76390839741E-03
+18.26250E-09,+236.58308386803E-03,-96.76390839741E-03
+18.34062E-09,+236.58308386803E-03,-96.76390839741E-03
+18.41875E-09,+236.58308386803E-03,-96.76390839741E-03
+18.49687E-09,+236.58308386803E-03,-96.76390839741E-03
+18.57500E-09,+236.58308386803E-03,-96.76390839741E-03
+18.65312E-09,+236.58308386803E-03,-96.76390839741E-03
+18.73125E-09,+236.58308386803E-03,-92.94481296094E-03
+18.80937E-09,+236.58308386803E-03,-91.73878282309E-03
+18.88750E-09,+236.58308386803E-03,-91.73878282309E-03
+18.96562E-09,+236.58308386803E-03,-91.73878282309E-03
+19.04375E-09,+236.58308386803E-03,-91.73878282309E-03
+19.12187E-09,+236.58308386803E-03,-91.73878282309E-03
+19.20000E-09,+236.58308386803E-03,-91.73878282309E-03
+19.27812E-09,+236.58308386803E-03,-95.55787825955E-03
+19.35625E-09,+236.58308386803E-03,-96.76390839741E-03
+19.43437E-09,+236.58308386803E-03,-96.76390839741E-03
+19.51250E-09,+236.58308386803E-03,-96.76390839741E-03
+19.59062E-09,+236.58308386803E-03,-96.76390839741E-03
+19.66875E-09,+236.58308386803E-03,-92.94481296094E-03
+19.74687E-09,+236.58308386803E-03,-91.73878282309E-03
+19.82500E-09,+236.58308386803E-03,-91.73878282309E-03
+19.90312E-09,+236.58308386803E-03,-91.73878282309E-03
+19.98125E-09,+236.58308386803E-03,-91.73878282309E-03
+20.05937E-09,+236.58308386803E-03,-91.73878282309E-03
+20.13750E-09,+236.58308386803E-03,-91.73878282309E-03
+20.21562E-09,+236.58308386803E-03,-91.73878282309E-03
+20.29375E-09,+236.58308386803E-03,-91.73878282309E-03
+20.37187E-09,+236.58308386803E-03,-91.73878282309E-03
+20.45000E-09,+236.58308386803E-03,-91.73878282309E-03
+20.52812E-09,+236.58308386803E-03,-91.73878282309E-03
+20.60625E-09,+236.58308386803E-03,-91.73878282309E-03
+20.68437E-09,+236.58308386803E-03,-91.73878282309E-03
+20.76250E-09,+236.58308386803E-03,-91.73878282309E-03
+20.84062E-09,+236.58308386803E-03,-91.73878282309E-03
+20.91875E-09,+236.58308386803E-03,-91.73878282309E-03
+20.99687E-09,+236.58308386803E-03,-91.73878282309E-03
+21.07500E-09,+236.58308386803E-03,-91.73878282309E-03
+21.15312E-09,+236.58308386803E-03,-91.73878282309E-03
+21.23125E-09,+236.58308386803E-03,-91.73878282309E-03
+21.30937E-09,+236.58308386803E-03,-91.73878282309E-03
+21.38750E-09,+236.58308386803E-03,-91.73878282309E-03
+21.46562E-09,+236.58308386803E-03,-91.73878282309E-03
+21.54375E-09,+236.58308386803E-03,-91.73878282309E-03
+21.62187E-09,+236.58308386803E-03,-95.55787825955E-03
