second,Volt
+1.599200E-06,+4.711055293679E+00
+1.600800E-06,+4.711055293679E+00
+1.602400E-06,+4.711055293679E+00
+1.604000E-06,+4.711055293679E+00
+1.605600E-06,+4.711055293679E+00
+1.607200E-06,+4.711055293679E+00
+1.608800E-06,+4.711055293679E+00
+1.610400E-06,+4.711055293679E+00
+1.612000E-06,+4.711055293679E+00
+1.613600E-06,+4.711055293679E+00
+1.615200E-06,+4.711055293679E+00
+1.616800E-06,+4.711055293679E+00
+1.618400E-06,+4.711055293679E+00
+1.620000E-06,+4.711055293679E+00
+1.621600E-06,+4.711055293679E+00
+1.623200E-06,+4.711055293679E+00
+1.624800E-06,+4.711055293679E+00
+1.626400E-06,+4.711055293679E+00
+1.628000E-06,+4.711055293679E+00
+1.629600E-06,+4.711055293679E+00
+1.631200E-06,+4.711055293679E+00
+1.632800E-06,+4.711055293679E+00
+1.634400E-06,+4.711055293679E+00
+1.636000E-06,+4.711055293679E+00
+1.637600E-06,+4.711055293679E+00
+1.639200E-06,+4.711055293679E+00
+1.640800E-06,+4.711055293679E+00
+1.642400E-06,+4.711055293679E+00
+1.644000E-06,+4.711055293679E+00
+1.645600E-06,+4.711055293679E+00
+1.647200E-06,+4.711055293679E+00
+1.648800E-06,+4.711055293679E+00
+1.650400E-06,+4.711055293679E+00
+1.652000E-06,+4.510050271078E+00
+1.653600E-06,+4.711055289582E+00
+1.655200E-06,+4.711055293679E+00
+1.656800E-06,+4.711055293679E+00
+1.658400E-06,+4.711055293679E+00
+1.660000E-06,+4.711055293679E+00
+1.661600E-06,+4.711055293679E+00
+1.663200E-06,+4.711055293679E+00
+1.664800E-06,+4.711055293679E+00
+1.666400E-06,+4.711055293679E+00
+1.668000E-06,+4.711055293679E+00
+1.669600E-06,+4.711055293679E+00
+1.671200E-06,+4.711055293679E+00
+1.672800E-06,+4.711055293679E+00
+1.674400E-06,+4.711055293679E+00
+1.676000E-06,+4.711055293679E+00
+1.677600E-06,+4.711055293679E+00
+1.679200E-06,+4.711055293679E+00
+1.680800E-06,+4.711055293679E+00
+1.682400E-06,+4.711055293679E+00
+1.684000E-06,+4.711055293679E+00
+1.685600E-06,+4.711055293679E+00
+1.687200E-06,+4.711055293679E+00
+1.688800E-06,+4.711055293679E+00
+1.690400E-06,+4.711055293679E+00
+1.692000E-06,+4.711055293679E+00
+1.693600E-06,+4.711055293679E+00
+1.695200E-06,+4.711055293679E+00
+1.696800E-06,+4.711055293679E+00
+1.698400E-06,+4.711055293679E+00
+1.700000E-06,+4.711055293679E+00
+1.701600E-06,+4.711055293679E+00
+1.703200E-06,+4.711055293679E+00
+1.704800E-06,+4.711055293679E+00
+1.706400E-06,+4.711055293679E+00
+1.708000E-06,+4.711055293679E+00
+1.709600E-06,+4.711055293679E+00
+1.711200E-06,+4.711055293679E+00
+1.712800E-06,+4.711055293679E+00
+1.714400E-06,+4.711055293679E+00
+1.716000E-06,+4.711055293679E+00
+1.717600E-06,+4.711055293679E+00
+1.719200E-06,+4.711055293679E+00
+1.720800E-06,+4.711055293679E+00
+1.722400E-06,+4.711055293679E+00
+1.724000E-06,+4.711055293679E+00
+1.725600E-06,+4.711055293679E+00
+1.727200E-06,+4.711055293679E+00
+1.728800E-06,+4.711055293679E+00
+1.730400E-06,+4.711055293679E+00
+1.732000E-06,+4.711055293679E+00
+1.733600E-06,+4.711055293679E+00
+1.735200E-06,+4.711055293679E+00
+1.736800E-06,+4.711055293679E+00
+1.738400E-06,+4.711055293679E+00
+1.740000E-06,+4.711055293679E+00
+1.741600E-06,+4.711055293679E+00
+1.743200E-06,+4.711055293679E+00
+1.744800E-06,+4.711055293679E+00
+1.746400E-06,+4.711055293679E+00
+1.748000E-06,+4.711055293679E+00
+1.749600E-06,+4.711055293679E+00
+1.751200E-06,+4.510050271079E+00
+1.752800E-06,+4.711055289581E+00
+1.754400E-06,+4.711055293679E+00
+1.756000E-06,+4.711055293679E+00
+1.757600E-06,+4.711055293679E+00
+1.759200E-06,+4.711055293679E+00
+1.760800E-06,+4.711055293679E+00
+1.762400E-06,+4.711055293679E+00
+1.764000E-06,+4.711055293679E+00
+1.765600E-06,+4.711055293679E+00
+1.767200E-06,+4.711055293679E+00
+1.768800E-06,+4.711055293679E+00
+1.770400E-06,+4.510050271079E+00
+1.772000E-06,+4.711055289581E+00
+1.773600E-06,+4.711055293679E+00
+1.775200E-06,+4.711055293679E+00
+1.776800E-06,+4.711055293679E+00
+1.778400E-06,+4.711055293679E+00
+1.780000E-06,+4.711055293679E+00
+1.781600E-06,+4.711055293679E+00
+1.783200E-06,+4.711055293679E+00
+1.784800E-06,+4.711055293679E+00
+1.786400E-06,+4.711055293679E+00
+1.788000E-06,+4.711055293679E+00
+1.789600E-06,+4.711055293679E+00
+1.791200E-06,+4.711055293679E+00
+1.792800E-06,+4.711055293679E+00
+1.794400E-06,+4.711055293679E+00
+1.796000E-06,+4.711055293679E+00
+1.797600E-06,+4.711055293679E+00
+1.799200E-06,+4.711055293679E+00
+1.800800E-06,+4.711055293679E+00
+1.802400E-06,+4.711055293679E+00
+1.804000E-06,+4.711055293679E+00
+1.805600E-06,+4.711055293679E+00
+1.807200E-06,+4.711055293679E+00
+1.808800E-06,+4.711055293679E+00
+1.810400E-06,+4.711055293679E+00
+1.812000E-06,+4.711055293679E+00
+1.813600E-06,+4.912060316279E+00
+1.815200E-06,+4.711055297778E+00
+1.816800E-06,+4.711055293679E+00
+1.818400E-06,+4.711055293679E+00
+1.820000E-06,+4.711055293679E+00
+1.821600E-06,+4.711055293679E+00
+1.823200E-06,+4.711055293679E+00
+1.824800E-06,+4.711055293679E+00
+1.826400E-06,+4.711055293679E+00
+1.828000E-06,+4.711055293679E+00
+1.829600E-06,+4.711055293679E+00
+1.831200E-06,+4.711055293679E+00
+1.832800E-06,+4.711055293679E+00
+1.834400E-06,+4.711055293679E+00
+1.836000E-06,+4.711055293679E+00
+1.837600E-06,+4.711055293679E+00
+1.839200E-06,+4.711055293679E+00
+1.840800E-06,+4.711055293679E+00
+1.842400E-06,+4.711055293679E+00
+1.844000E-06,+4.510050271080E+00
+1.845600E-06,+4.711055289581E+00
+1.847200E-06,+4.711055293679E+00
+1.848800E-06,+4.711055293679E+00
+1.850400E-06,+4.711055293679E+00
+1.852000E-06,+4.711055293679E+00
+1.853600E-06,+4.711055293679E+00
+1.855200E-06,+4.711055293679E+00
+1.856800E-06,+4.711055293679E+00
+1.858400E-06,+4.711055293679E+00
+1.860000E-06,+4.711055293679E+00
+1.861600E-06,+4.711055293679E+00
+1.863200E-06,+4.711055293679E+00
+1.864800E-06,+4.711055293679E+00
+1.866400E-06,+4.711055293679E+00
+1.868000E-06,+4.711055293679E+00
+1.869600E-06,+4.711055293679E+00
+1.871200E-06,+4.711055293679E+00
+1.872800E-06,+4.711055293679E+00
+1.874400E-06,+4.711055293679E+00
+1.876000E-06,+4.711055293679E+00
+1.877600E-06,+4.711055293679E+00
+1.879200E-06,+4.711055293679E+00
+1.880800E-06,+4.711055293679E+00
+1.882400E-06,+4.711055293679E+00
+1.884000E-06,+4.711055293679E+00
+1.885600E-06,+4.711055293679E+00
+1.887200E-06,+4.711055293679E+00
+1.888800E-06,+4.711055293679E+00
+1.890400E-06,+4.711055293679E+00
+1.892000E-06,+4.711055293679E+00
+1.893600E-06,+4.711055293679E+00
+1.895200E-06,+4.711055293679E+00
+1.896800E-06,+4.711055293679E+00
+1.898400E-06,+4.711055293679E+00
+1.900000E-06,+4.711055293679E+00
+1.901600E-06,+4.711055293679E+00
+1.903200E-06,+4.711055293679E+00
+1.904800E-06,+4.711055293679E+00
+1.906400E-06,+4.711055293679E+00
+1.908000E-06,+4.711055293679E+00
+1.909600E-06,+4.711055293679E+00
+1.911200E-06,+4.912060316278E+00
+1.912800E-06,+4.711055297779E+00
+1.914400E-06,+4.711055293679E+00
+1.916000E-06,+4.711055293679E+00
+1.917600E-06,+4.711055293679E+00
+1.919200E-06,+4.711055293679E+00
+1.920800E-06,+4.711055293679E+00
+1.922400E-06,+4.711055293679E+00
+1.924000E-06,+4.912060316278E+00
+1.925600E-06,+4.711055297779E+00
+1.927200E-06,+4.711055293679E+00
+1.928800E-06,+4.711055293679E+00
+1.930400E-06,+4.711055293679E+00
+1.932000E-06,+4.711055293679E+00
+1.933600E-06,+4.711055293679E+00
+1.935200E-06,+4.711055293679E+00
+1.936800E-06,+4.711055293679E+00
+1.938400E-06,+4.711055293679E+00
+1.940000E-06,+4.711055293679E+00
+1.941600E-06,+4.711055293679E+00
+1.943200E-06,+4.711055293679E+00
+1.944800E-06,+4.711055293679E+00
+1.946400E-06,+4.711055293679E+00
+1.948000E-06,+4.711055293679E+00
+1.949600E-06,+4.711055293679E+00
+1.951200E-06,+4.711055293679E+00
+1.952800E-06,+4.711055293679E+00
+1.954400E-06,+4.711055293679E+00
+1.956000E-06,+4.711055293679E+00
+1.957600E-06,+4.711055293679E+00
+1.959200E-06,+4.711055293679E+00
+1.960800E-06,+4.711055293679E+00
+1.962400E-06,+4.711055293679E+00
+1.964000E-06,+4.711055293679E+00
+1.965600E-06,+4.711055293679E+00
+1.967200E-06,+4.711055293679E+00
+1.968800E-06,+4.711055293679E+00
+1.970400E-06,+4.711055293679E+00
+1.972000E-06,+4.510050271080E+00
+1.973600E-06,+4.510050266981E+00
+1.975200E-06,+4.711055289581E+00
+1.976800E-06,+4.711055293679E+00
+1.978400E-06,+4.711055293679E+00
+1.980000E-06,+4.711055293679E+00
+1.981600E-06,+4.711055293679E+00
+1.983200E-06,+4.711055293679E+00
+1.984800E-06,+4.711055293679E+00
+1.986400E-06,+4.711055293679E+00
+1.988000E-06,+4.711055293679E+00
+1.989600E-06,+4.711055293679E+00
+1.991200E-06,+4.711055293679E+00
+1.992800E-06,+4.711055293679E+00
+1.994400E-06,+4.711055293679E+00
+1.996000E-06,+4.711055293679E+00
+1.997600E-06,+4.711055293679E+00
+1.999200E-06,+4.711055293679E+00
+2.000800E-06,+4.711055293679E+00
+2.002400E-06,+4.711055293679E+00
+2.004000E-06,+4.711055293679E+00
+2.005600E-06,+4.711055293679E+00
+2.007200E-06,+4.711055293679E+00
+2.008800E-06,+4.711055293679E+00
+2.010400E-06,+4.711055293679E+00
+2.012000E-06,+4.711055293679E+00
+2.013600E-06,+4.711055293679E+00
+2.015200E-06,+4.711055293679E+00
+2.016800E-06,+4.711055293679E+00
+2.018400E-06,+4.711055293679E+00
+2.020000E-06,+4.711055293679E+00
+2.021600E-06,+4.711055293679E+00
+2.023200E-06,+4.711055293679E+00
+2.024800E-06,+4.711055293679E+00
+2.026400E-06,+4.711055293679E+00
+2.028000E-06,+4.510050271079E+00
+2.029600E-06,+4.711055289581E+00
+2.031200E-06,+4.711055293679E+00
+2.032800E-06,+4.711055293679E+00
+2.034400E-06,+4.711055293679E+00
+2.036000E-06,+4.711055293679E+00
+2.037600E-06,+4.711055293679E+00
+2.039200E-06,+4.711055293679E+00
+2.040800E-06,+4.711055293679E+00
+2.042400E-06,+4.711055293679E+00
+2.044000E-06,+4.711055293679E+00
+2.045600E-06,+4.711055293679E+00
+2.047200E-06,+4.711055293679E+00
+2.048800E-06,+4.711055293679E+00
+2.050400E-06,+4.711055293679E+00
+2.052000E-06,+4.711055293679E+00
+2.053600E-06,+4.711055293679E+00
+2.055200E-06,+4.711055293679E+00
+2.056800E-06,+4.711055293679E+00
+2.058400E-06,+4.711055293679E+00
+2.060000E-06,+4.711055293679E+00
+2.061600E-06,+4.711055293679E+00
+2.063200E-06,+4.711055293679E+00
+2.064800E-06,+4.711055293679E+00
+2.066400E-06,+4.711055293679E+00
+2.068000E-06,+4.711055293679E+00
+2.069600E-06,+4.711055293679E+00
+2.071200E-06,+4.711055293679E+00
+2.072800E-06,+4.711055293679E+00
+2.074400E-06,+4.711055293679E+00
+2.076000E-06,+4.711055293679E+00
+2.077600E-06,+4.711055293679E+00
+2.079200E-06,+4.510050271079E+00
+2.080800E-06,+4.711055289581E+00
+2.082400E-06,+4.711055293679E+00
+2.084000E-06,+4.711055293679E+00
+2.085600E-06,+4.711055293679E+00
+2.087200E-06,+4.711055293679E+00
+2.088800E-06,+4.711055293679E+00
+2.090400E-06,+4.711055293679E+00
+2.092000E-06,+4.711055293679E+00
+2.093600E-06,+4.711055293679E+00
+2.095200E-06,+4.711055293679E+00
+2.096800E-06,+4.912060316280E+00
+2.098400E-06,+4.711055297776E+00
+2.100000E-06,+4.711055293679E+00
+2.101600E-06,+4.711055293679E+00
+2.103200E-06,+4.711055293679E+00
+2.104800E-06,+4.711055293679E+00
+2.106400E-06,+4.711055293679E+00
+2.108000E-06,+4.711055293679E+00
+2.109600E-06,+4.711055293679E+00
+2.111200E-06,+4.711055293679E+00
+2.112800E-06,+4.711055293679E+00
+2.114400E-06,+4.711055293679E+00
+2.116000E-06,+4.711055293679E+00
+2.117600E-06,+4.711055293679E+00
+2.119200E-06,+4.711055293679E+00
+2.120800E-06,+4.711055293679E+00
+2.122400E-06,+4.711055293679E+00
+2.124000E-06,+4.711055293679E+00
+2.125600E-06,+4.711055293679E+00
+2.127200E-06,+4.711055293679E+00
+2.128800E-06,+4.711055293679E+00
+2.130400E-06,+4.711055293679E+00
+2.132000E-06,+4.711055293679E+00
+2.133600E-06,+4.711055293679E+00
+2.135200E-06,+4.711055293679E+00
+2.136800E-06,+4.711055293679E+00
+2.138400E-06,+4.711055293679E+00
+2.140000E-06,+4.711055293679E+00
+2.141600E-06,+4.711055293679E+00
+2.143200E-06,+4.711055293679E+00
+2.144800E-06,+4.711055293679E+00
+2.146400E-06,+4.711055293679E+00
+2.148000E-06,+4.711055293679E+00
+2.149600E-06,+4.510050271078E+00
+2.151200E-06,+4.711055289582E+00
+2.152800E-06,+4.711055293679E+00
+2.154400E-06,+4.711055293679E+00
+2.156000E-06,+4.711055293679E+00
+2.157600E-06,+4.711055293679E+00
+2.159200E-06,+4.711055293679E+00
+2.160800E-06,+4.711055293679E+00
+2.162400E-06,+4.711055293679E+00
+2.164000E-06,+4.711055293679E+00
+2.165600E-06,+4.711055293679E+00
+2.167200E-06,+4.711055293679E+00
+2.168800E-06,+4.711055293679E+00
+2.170400E-06,+4.711055293679E+00
+2.172000E-06,+4.711055293679E+00
+2.173600E-06,+4.711055293679E+00
+2.175200E-06,+4.711055293679E+00
+2.176800E-06,+4.711055293679E+00
+2.178400E-06,+4.711055293679E+00
+2.180000E-06,+4.711055293679E+00
+2.181600E-06,+4.711055293679E+00
+2.183200E-06,+4.711055293679E+00
+2.184800E-06,+4.711055293679E+00
+2.186400E-06,+4.711055293679E+00
+2.188000E-06,+4.711055293679E+00
+2.189600E-06,+4.711055293679E+00
+2.191200E-06,+4.711055293679E+00
+2.192800E-06,+4.711055293679E+00
+2.194400E-06,+4.711055293679E+00
+2.196000E-06,+4.711055293679E+00
+2.197600E-06,+4.711055293679E+00
+2.199200E-06,+4.711055293679E+00
+2.200800E-06,+4.711055293679E+00
+2.202400E-06,+4.711055293679E+00
+2.204000E-06,+4.711055293679E+00
+2.205600E-06,+4.711055293679E+00
+2.207200E-06,+4.711055293679E+00
+2.208800E-06,+4.711055293679E+00
+2.210400E-06,+4.711055293679E+00
+2.212000E-06,+4.711055293679E+00
+2.213600E-06,+4.711055293679E+00
+2.215200E-06,+4.711055293679E+00
+2.216800E-06,+4.711055293679E+00
+2.218400E-06,+4.510050271078E+00
+2.220000E-06,+4.510050266981E+00
+2.221600E-06,+4.510050266981E+00
+2.223200E-06,+4.711055289583E+00
+2.224800E-06,+4.711055293679E+00
+2.226400E-06,+4.711055293679E+00
+2.228000E-06,+4.711055293679E+00
+2.229600E-06,+4.711055293679E+00
+2.231200E-06,+4.711055293679E+00
+2.232800E-06,+4.711055293679E+00
+2.234400E-06,+4.711055293679E+00
+2.236000E-06,+4.711055293679E+00
+2.237600E-06,+4.711055293679E+00
+2.239200E-06,+4.711055293679E+00
+2.240800E-06,+4.711055293679E+00
+2.242400E-06,+4.711055293679E+00
+2.244000E-06,+4.711055293679E+00
+2.245600E-06,+4.711055293679E+00
+2.247200E-06,+4.711055293679E+00
+2.248800E-06,+4.711055293679E+00
+2.250400E-06,+4.711055293679E+00
+2.252000E-06,+4.711055293679E+00
+2.253600E-06,+4.711055293679E+00
+2.255200E-06,+4.711055293679E+00
+2.256800E-06,+4.711055293679E+00
+2.258400E-06,+4.711055293679E+00
+2.260000E-06,+4.711055293679E+00
+2.261600E-06,+4.711055293679E+00
+2.263200E-06,+4.711055293679E+00
+2.264800E-06,+4.711055293679E+00
+2.266400E-06,+4.711055293679E+00
+2.268000E-06,+4.711055293679E+00
+2.269600E-06,+4.711055293679E+00
+2.271200E-06,+4.711055293679E+00
+2.272800E-06,+4.711055293679E+00
+2.274400E-06,+4.711055293679E+00
+2.276000E-06,+4.711055293679E+00
+2.277600E-06,+4.711055293679E+00
+2.279200E-06,+4.711055293679E+00
+2.280800E-06,+4.711055293679E+00
+2.282400E-06,+4.711055293679E+00
+2.284000E-06,+4.711055293679E+00
+2.285600E-06,+4.711055293679E+00
+2.287200E-06,+4.711055293679E+00
+2.288800E-06,+4.711055293679E+00
+2.290400E-06,+4.711055293679E+00
+2.292000E-06,+4.711055293679E+00
+2.293600E-06,+4.912060316282E+00
+2.295200E-06,+4.711055297775E+00
+2.296800E-06,+4.711055293679E+00
+2.298400E-06,+4.711055293679E+00
+2.300000E-06,+4.711055293679E+00
+2.301600E-06,+4.711055293679E+00
+2.303200E-06,+4.711055293679E+00
+2.304800E-06,+4.711055293679E+00
+2.306400E-06,+4.711055293679E+00
+2.308000E-06,+4.711055293679E+00
+2.309600E-06,+4.711055293679E+00
+2.311200E-06,+4.711055293679E+00
+2.312800E-06,+4.711055293679E+00
+2.314400E-06,+4.711055293679E+00
+2.316000E-06,+4.711055293679E+00
+2.317600E-06,+4.711055293679E+00
+2.319200E-06,+4.912060316282E+00
+2.320800E-06,+4.711055297774E+00
+2.322400E-06,+4.711055293679E+00
+2.324000E-06,+4.711055293679E+00
+2.325600E-06,+4.711055293679E+00
+2.327200E-06,+4.711055293679E+00
+2.328800E-06,+4.711055293679E+00
+2.330400E-06,+4.711055293679E+00
+2.332000E-06,+4.711055293679E+00
+2.333600E-06,+4.711055293679E+00
+2.335200E-06,+4.711055293679E+00
+2.336800E-06,+4.711055293679E+00
+2.338400E-06,+4.912060316282E+00
+2.340000E-06,+4.711055297774E+00
+2.341600E-06,+4.711055293679E+00
+2.343200E-06,+4.711055293679E+00
+2.344800E-06,+4.711055293679E+00
+2.346400E-06,+4.711055293679E+00
+2.348000E-06,+4.711055293679E+00
+2.349600E-06,+4.711055293679E+00
+2.351200E-06,+4.711055293679E+00
+2.352800E-06,+4.711055293679E+00
+2.354400E-06,+4.711055293679E+00
+2.356000E-06,+4.711055293679E+00
+2.357600E-06,+4.711055293679E+00
+2.359200E-06,+4.711055293679E+00
+2.360800E-06,+4.711055293679E+00
+2.362400E-06,+4.711055293679E+00
+2.364000E-06,+4.711055293679E+00
+2.365600E-06,+4.711055293679E+00
+2.367200E-06,+4.711055293679E+00
+2.368800E-06,+4.711055293679E+00
+2.370400E-06,+4.711055293679E+00
+2.372000E-06,+4.711055293679E+00
+2.373600E-06,+4.711055293679E+00
+2.375200E-06,+4.711055293679E+00
+2.376800E-06,+4.912060316282E+00
+2.378400E-06,+4.711055297774E+00
+2.380000E-06,+4.711055293679E+00
+2.381600E-06,+4.711055293679E+00
+2.383200E-06,+4.711055293679E+00
+2.384800E-06,+4.711055293679E+00
+2.386400E-06,+4.711055293679E+00
+2.388000E-06,+4.711055293679E+00
+2.389600E-06,+4.711055293679E+00
+2.391200E-06,+4.711055293679E+00
+2.392800E-06,+4.711055293679E+00
+2.394400E-06,+4.711055293679E+00
+2.396000E-06,+4.711055293679E+00
+2.397600E-06,+4.711055293679E+00
+2.399200E-06,+4.711055293679E+00
+2.400800E-06,+4.711055293679E+00
+2.402400E-06,+4.711055293679E+00
+2.404000E-06,+4.711055293679E+00
+2.405600E-06,+4.711055293679E+00
+2.407200E-06,+4.510050271075E+00
+2.408800E-06,+4.711055289585E+00
+2.410400E-06,+4.711055293679E+00
+2.412000E-06,+4.711055293679E+00
+2.413600E-06,+4.510050271075E+00
+2.415200E-06,+4.711055289585E+00
+2.416800E-06,+4.711055293679E+00
+2.418400E-06,+4.711055293679E+00
+2.420000E-06,+4.711055293679E+00
+2.421600E-06,+4.711055293679E+00
+2.423200E-06,+4.711055293679E+00
+2.424800E-06,+4.711055293679E+00
+2.426400E-06,+4.711055293679E+00
+2.428000E-06,+4.711055293679E+00
+2.429600E-06,+4.711055293679E+00
+2.431200E-06,+4.711055293679E+00
+2.432800E-06,+4.711055293679E+00
+2.434400E-06,+4.711055293679E+00
+2.436000E-06,+4.711055293679E+00
+2.437600E-06,+4.711055293679E+00
+2.439200E-06,+4.711055293679E+00
+2.440800E-06,+4.711055293679E+00
+2.442400E-06,+4.711055293679E+00
+2.444000E-06,+4.711055293679E+00
+2.445600E-06,+4.711055293679E+00
+2.447200E-06,+4.711055293679E+00
+2.448800E-06,+4.711055293679E+00
+2.450400E-06,+4.711055293679E+00
+2.452000E-06,+4.711055293679E+00
+2.453600E-06,+4.711055293679E+00
+2.455200E-06,+4.711055293679E+00
+2.456800E-06,+4.711055293679E+00
+2.458400E-06,+4.711055293679E+00
+2.460000E-06,+4.711055293679E+00
+2.461600E-06,+4.711055293679E+00
+2.463200E-06,+4.711055293679E+00
+2.464800E-06,+4.711055293679E+00
+2.466400E-06,+4.711055293679E+00
+2.468000E-06,+4.711055293679E+00
+2.469600E-06,+4.711055293679E+00
+2.471200E-06,+4.711055293679E+00
+2.472800E-06,+4.711055293679E+00
+2.474400E-06,+4.711055293679E+00
+2.476000E-06,+4.711055293679E+00
+2.477600E-06,+4.711055293679E+00
+2.479200E-06,+4.711055293679E+00
+2.480800E-06,+4.711055293679E+00
+2.482400E-06,+4.711055293679E+00
+2.484000E-06,+4.711055293679E+00
+2.485600E-06,+4.711055293679E+00
+2.487200E-06,+4.711055293679E+00
+2.488800E-06,+4.711055293679E+00
+2.490400E-06,+4.711055293679E+00
+2.492000E-06,+4.711055293679E+00
+2.493600E-06,+4.711055293679E+00
+2.495200E-06,+4.711055293679E+00
+2.496800E-06,+4.510050271075E+00
+2.498400E-06,+4.711055289586E+00
+2.500000E-06,+4.711055293679E+00
+2.501600E-06,+4.510050271075E+00
+2.503200E-06,+4.711055289586E+00
+2.504800E-06,+4.711055293679E+00
+2.506400E-06,+4.510050271075E+00
+2.508000E-06,+4.711055289586E+00
+2.509600E-06,+4.711055293679E+00
+2.511200E-06,+4.711055293679E+00
+2.512800E-06,+4.711055293679E+00
+2.514400E-06,+4.711055293679E+00
+2.516000E-06,+4.711055293679E+00
+2.517600E-06,+4.711055293679E+00
+2.519200E-06,+4.711055293679E+00
+2.520800E-06,+4.711055293679E+00
+2.522400E-06,+4.711055293679E+00
+2.524000E-06,+4.711055293679E+00
+2.525600E-06,+4.711055293679E+00
+2.527200E-06,+4.711055293679E+00
+2.528800E-06,+4.510050271075E+00
+2.530400E-06,+4.711055289586E+00
+2.532000E-06,+4.711055293679E+00
+2.533600E-06,+4.711055293679E+00
+2.535200E-06,+4.711055293679E+00
+2.536800E-06,+4.711055293679E+00
+2.538400E-06,+4.711055293679E+00
+2.540000E-06,+4.711055293679E+00
+2.541600E-06,+4.711055293679E+00
+2.543200E-06,+4.711055293679E+00
+2.544800E-06,+4.711055293679E+00
+2.546400E-06,+4.711055293679E+00
+2.548000E-06,+4.711055293679E+00
+2.549600E-06,+4.711055293679E+00
+2.551200E-06,+4.711055293679E+00
+2.552800E-06,+4.711055293679E+00
+2.554400E-06,+4.912060316285E+00
+2.556000E-06,+4.711055297772E+00
+2.557600E-06,+4.711055293679E+00
+2.559200E-06,+4.711055293679E+00
+2.560800E-06,+4.711055293679E+00
+2.562400E-06,+4.711055293679E+00
+2.564000E-06,+4.711055293679E+00
+2.565600E-06,+4.711055293679E+00
+2.567200E-06,+4.711055293679E+00
+2.568800E-06,+4.711055293679E+00
+2.570400E-06,+4.711055293679E+00
+2.572000E-06,+4.711055293679E+00
+2.573600E-06,+4.711055293679E+00
+2.575200E-06,+4.711055293679E+00
+2.576800E-06,+4.711055293679E+00
+2.578400E-06,+4.711055293679E+00
+2.580000E-06,+4.711055293679E+00
+2.581600E-06,+4.711055293679E+00
+2.583200E-06,+4.711055293679E+00
+2.584800E-06,+4.711055293679E+00
+2.586400E-06,+4.711055293679E+00
+2.588000E-06,+4.711055293679E+00
+2.589600E-06,+4.711055293679E+00
+2.591200E-06,+4.711055293679E+00
+2.592800E-06,+4.711055293679E+00
+2.594400E-06,+4.711055293679E+00
+2.596000E-06,+4.711055293679E+00
+2.597600E-06,+4.711055293679E+00
+2.599200E-06,+4.711055293679E+00
+2.600800E-06,+4.711055293679E+00
+2.602400E-06,+4.711055293679E+00
+2.604000E-06,+4.711055293679E+00
+2.605600E-06,+4.711055293679E+00
+2.607200E-06,+4.711055293679E+00
+2.608800E-06,+4.711055293679E+00
+2.610400E-06,+4.711055293679E+00
+2.612000E-06,+4.711055293679E+00
+2.613600E-06,+4.711055293679E+00
+2.615200E-06,+4.711055293679E+00
+2.616800E-06,+4.711055293679E+00
+2.618400E-06,+4.711055293679E+00
+2.620000E-06,+4.711055293679E+00
+2.621600E-06,+4.711055293679E+00
+2.623200E-06,+4.711055293679E+00
+2.624800E-06,+4.711055293679E+00
+2.626400E-06,+4.711055293679E+00
+2.628000E-06,+4.711055293679E+00
+2.629600E-06,+4.510050271073E+00
+2.631200E-06,+4.711055289587E+00
+2.632800E-06,+4.711055293679E+00
+2.634400E-06,+4.711055293679E+00
+2.636000E-06,+4.711055293679E+00
+2.637600E-06,+4.711055293679E+00
+2.639200E-06,+4.711055293679E+00
+2.640800E-06,+4.711055293679E+00
+2.642400E-06,+4.711055293679E+00
+2.644000E-06,+4.711055293679E+00
+2.645600E-06,+4.711055293679E+00
+2.647200E-06,+4.711055293679E+00
+2.648800E-06,+4.711055293679E+00
+2.650400E-06,+4.711055293679E+00
+2.652000E-06,+4.711055293679E+00
+2.653600E-06,+4.711055293679E+00
+2.655200E-06,+4.711055293679E+00
+2.656800E-06,+4.711055293679E+00
+2.658400E-06,+4.711055293679E+00
+2.660000E-06,+4.711055293679E+00
+2.661600E-06,+4.711055293679E+00
+2.663200E-06,+4.711055293679E+00
+2.664800E-06,+4.711055293679E+00
+2.666400E-06,+4.711055293679E+00
+2.668000E-06,+4.711055293679E+00
+2.669600E-06,+4.711055293679E+00
+2.671200E-06,+4.711055293679E+00
+2.672800E-06,+4.711055293679E+00
+2.674400E-06,+4.711055293679E+00
+2.676000E-06,+4.510050271073E+00
+2.677600E-06,+4.711055289587E+00
+2.679200E-06,+4.711055293679E+00
+2.680800E-06,+4.711055293679E+00
+2.682400E-06,+4.711055293679E+00
+2.684000E-06,+4.711055293679E+00
+2.685600E-06,+4.711055293679E+00
+2.687200E-06,+4.711055293679E+00
+2.688800E-06,+4.711055293679E+00
+2.690400E-06,+4.711055293679E+00
+2.692000E-06,+4.711055293679E+00
+2.693600E-06,+4.711055293679E+00
+2.695200E-06,+4.711055293679E+00
+2.696800E-06,+4.711055293679E+00
+2.698400E-06,+4.711055293679E+00
+2.700000E-06,+4.711055293679E+00
+2.701600E-06,+4.711055293679E+00
+2.703200E-06,+4.711055293679E+00
+2.704800E-06,+4.711055293679E+00
+2.706400E-06,+4.711055293679E+00
+2.708000E-06,+4.711055293679E+00
+2.709600E-06,+4.711055293679E+00
+2.711200E-06,+4.711055293679E+00
+2.712800E-06,+4.711055293679E+00
+2.714400E-06,+4.711055293679E+00
+2.716000E-06,+4.711055293679E+00
