second,Volt,Volt
-30.60000E-06,+3.38442210108E+00,+3.10301506892E+00
-30.55000E-06,+3.38442210108E+00,+3.10301506892E+00
-30.50000E-06,+3.40452260339E+00,+3.12311557120E+00
-30.45000E-06,+3.38442210108E+00,+3.13316582238E+00
-30.40000E-06,+3.38442210108E+00,+3.10301506893E+00
-30.35000E-06,+3.38442210108E+00,+3.13316582235E+00
-30.30000E-06,+3.40452260339E+00,+3.10301506892E+00
-30.25000E-06,+3.38442210108E+00,+3.10301506892E+00
-30.20000E-06,+3.34422109650E+00,+3.10301506892E+00
-30.15000E-06,+3.38442210108E+00,+3.14321607351E+00
-30.10000E-06,+3.38442210108E+00,+3.12311557123E+00
-30.05000E-06,+3.38442210108E+00,+3.13316582238E+00
-30.00000E-06,+3.42462310566E+00,+3.10301506892E+00
-29.95000E-06,+3.39447235224E+00,+3.10301506892E+00
-29.90000E-06,+3.38442210108E+00,+3.12311557120E+00
-29.85000E-06,+3.39447235222E+00,+3.08291456660E+00
-29.80000E-06,+3.38442210108E+00,+3.14321607351E+00
-29.75000E-06,+3.38442210108E+00,+3.13316582235E+00
-29.70000E-06,+3.36432159880E+00,+3.10301506892E+00
-29.65000E-06,+3.38442210108E+00,+3.13316582238E+00
-29.60000E-06,+3.38442210108E+00,+3.14321607350E+00
-29.55000E-06,+3.38442210108E+00,+3.10301506892E+00
-29.50000E-06,+3.38442210106E+00,+3.12311557120E+00
-29.45000E-06,+3.42462310567E+00,+3.14321607351E+00
-29.40000E-06,+3.38442210109E+00,+3.14321607350E+00
-29.35000E-06,+3.38442210108E+00,+3.13316582235E+00
-29.30000E-06,+3.40452260339E+00,+3.14321607351E+00
-29.25000E-06,+3.39447235222E+00,+3.13316582238E+00
-29.20000E-06,+3.38442210108E+00,+3.14321607351E+00
-29.15000E-06,+3.42462310567E+00,+3.10301506892E+00
-29.10000E-06,+3.42462310567E+00,+3.14321607351E+00
-29.05000E-06,+3.37437184994E+00,+3.14321607351E+00
-29.00000E-06,+3.42462310567E+00,+3.14321607351E+00
-28.95000E-06,+3.41457285451E+00,+3.14321607351E+00
-28.90000E-06,+3.38442210108E+00,+3.12311557123E+00
-28.85000E-06,+3.42462310567E+00,+3.14321607351E+00
-28.80000E-06,+3.42462310567E+00,+3.10301506893E+00
-28.75000E-06,+3.35427134765E+00,+3.14321607351E+00
-28.70000E-06,+3.42462310567E+00,+3.12311557123E+00
-28.65000E-06,+3.41457285454E+00,+3.10301506892E+00
-28.60000E-06,+3.38442210109E+00,+3.10301506893E+00
-28.55000E-06,+3.42462310567E+00,+3.13316582235E+00
-28.50000E-06,+3.42462310567E+00,+3.14321607351E+00
-28.45000E-06,+3.38442210108E+00,+3.14321607351E+00
-28.40000E-06,+3.42462310566E+00,+3.10301506893E+00
-28.35000E-06,+3.39447235224E+00,+3.13316582235E+00
-28.30000E-06,+3.40452260336E+00,+3.14321607351E+00
-28.25000E-06,+3.38442210108E+00,+3.14321607351E+00
-28.20000E-06,+3.38442210108E+00,+3.14321607351E+00
-28.15000E-06,+3.41457285451E+00,+3.14321607351E+00
-28.10000E-06,+3.40452260339E+00,+3.12311557120E+00
-28.05000E-06,+3.38442210108E+00,+3.13316582238E+00
-28.00000E-06,+3.38442210108E+00,+3.10301506893E+00
-27.95000E-06,+3.41457285451E+00,+3.13316582235E+00
-27.90000E-06,+3.42462310567E+00,+3.12311557123E+00
-27.85000E-06,+3.38442210108E+00,+3.14321607351E+00
-27.80000E-06,+3.38442210108E+00,+3.14321607351E+00
-27.75000E-06,+3.42462310567E+00,+3.14321607351E+00
-27.70000E-06,+3.40452260339E+00,+3.14321607351E+00
-27.65000E-06,+3.39447235222E+00,+3.10301506892E+00
-27.60000E-06,+3.42462310566E+00,+3.14321607351E+00
-27.55000E-06,+3.38442210108E+00,+3.13316582235E+00
