second,Volt,Volt
-37.94700E-06,+7.16080395410E+00,+3.33165826648E+00
-37.90150E-06,+7.10552757281E+00,+3.25125625730E+00
-37.85600E-06,+7.11055269837E+00,+3.25125625730E+00
-37.81050E-06,+7.11055269837E+00,+3.25628138289E+00
-37.76500E-06,+7.14070345180E+00,+3.25125625730E+00
-37.71950E-06,+7.09547732164E+00,+3.25125625730E+00
-37.67400E-06,+7.11055269837E+00,+3.31155776420E+00
-37.62850E-06,+7.11055269837E+00,+3.25125625730E+00
-37.58300E-06,+7.11055269837E+00,+3.33165826648E+00
-37.53750E-06,+7.11055269837E+00,+3.21608037826E+00
-37.49200E-06,+7.11055269837E+00,+3.25125625730E+00
-37.44650E-06,+7.11055269837E+00,+3.25125625730E+00
-37.40100E-06,+7.11055269837E+00,+3.25125625730E+00
-37.35550E-06,+7.13567832623E+00,+3.22613062944E+00
-37.31000E-06,+7.11055269837E+00,+3.25125625730E+00
-37.26450E-06,+7.11055269837E+00,+3.26633163400E+00
-37.21900E-06,+7.14070345184E+00,+3.30150751302E+00
-37.17350E-06,+7.11055269837E+00,+3.33165826648E+00
-37.12800E-06,+7.11055269837E+00,+3.25125625730E+00
-37.08250E-06,+7.18592958197E+00,+3.32663314089E+00
-37.03700E-06,+7.11055269837E+00,+3.30150751306E+00
-36.99150E-06,+7.11055269837E+00,+3.25125625730E+00
-36.94600E-06,+7.05025119146E+00,+3.25125625730E+00
-36.90050E-06,+7.03015068918E+00,+3.27638188518E+00
-36.85500E-06,+7.11055269837E+00,+3.18090449924E+00
-36.80950E-06,+7.11055269837E+00,+3.29648238745E+00
-36.76400E-06,+7.11055269837E+00,+3.33165826648E+00
-36.71850E-06,+7.07537681937E+00,+3.28643213630E+00
-36.67300E-06,+7.11055269837E+00,+3.32160801532E+00
-36.62750E-06,+7.11055269837E+00,+3.33165826648E+00
-36.58200E-06,+7.13065320069E+00,+3.31155776417E+00
-36.53650E-06,+7.19095470756E+00,+3.31658288978E+00
-36.49100E-06,+7.03015068918E+00,+3.25125625730E+00
-36.44550E-06,+7.11055269837E+00,+3.25125625730E+00
-36.40000E-06,+7.07035169380E+00,+3.29145726187E+00
-36.35450E-06,+7.11055269837E+00,+3.25125625730E+00
-36.30900E-06,+7.14070345180E+00,+3.28140701072E+00
-36.26350E-06,+7.11055269837E+00,+3.31658288974E+00
-36.21800E-06,+7.09045219610E+00,+3.25125625730E+00
-36.17250E-06,+7.11055269837E+00,+3.27638188519E+00
-36.12700E-06,+7.03015068918E+00,+3.25125625730E+00
-36.08150E-06,+7.03015068918E+00,+3.25125625730E+00
-36.03600E-06,+7.11055269835E+00,+3.33165826648E+00
-35.99050E-06,+7.07537681937E+00,+3.25125625730E+00
-35.94500E-06,+7.03015068918E+00,+3.33165826648E+00
-35.89950E-06,+7.05527631704E+00,+3.27638188515E+00
-35.85400E-06,+7.03015068918E+00,+3.27135675961E+00
-35.80850E-06,+7.09547732167E+00,+3.26633163400E+00
-35.76300E-06,+7.11055269837E+00,+3.28140701076E+00
-35.71750E-06,+7.11055269837E+00,+3.33165826648E+00
-35.67200E-06,+7.03015068918E+00,+3.25125625730E+00
-35.62650E-06,+7.10552757278E+00,+3.33165826648E+00
-35.58100E-06,+7.06030144261E+00,+3.28140701072E+00
-35.53550E-06,+7.11055269837E+00,+3.33165826648E+00
-35.49000E-06,+7.05025119146E+00,+3.33165826648E+00
-35.44450E-06,+7.14070345178E+00,+3.33165826648E+00
-35.39900E-06,+7.10050244725E+00,+3.33165826648E+00
-35.35350E-06,+7.11055269837E+00,+3.25125625730E+00
-35.30800E-06,+7.11055269837E+00,+3.33165826648E+00
-35.26250E-06,+7.03015068918E+00,+3.33165826648E+00
-35.21700E-06,+6.95979893117E+00,+3.33165826648E+00
-35.17150E-06,+7.03015068918E+00,+3.33165826648E+00
-35.12600E-06,+6.96984918231E+00,+3.33165826648E+00
-35.08050E-06,+7.03015068918E+00,+3.26633163400E+00
-35.03500E-06,+7.11055269837E+00,+3.30150751302E+00
-34.98950E-06,+7.10552757282E+00,+3.33165826648E+00
-34.94400E-06,+7.11055269837E+00,+3.25125625730E+00
-34.89850E-06,+7.11055269837E+00,+3.25125625730E+00
-34.85300E-06,+7.06030144261E+00,+3.25125625730E+00
-34.80750E-06,+7.09547732163E+00,+3.33165826648E+00
-34.76200E-06,+7.09045219610E+00,+3.33165826648E+00
-34.71650E-06,+7.11055269837E+00,+3.38693464778E+00
-34.67100E-06,+7.04020094031E+00,+3.33165826648E+00
-34.62550E-06,+7.07537681933E+00,+3.29648238744E+00
-34.58000E-06,+7.11055269833E+00,+3.33165826648E+00
-34.53450E-06,+7.03015068918E+00,+3.33165826648E+00
-34.48900E-06,+6.94974868000E+00,+3.26130650847E+00
-34.44350E-06,+7.00502506134E+00,+3.33165826648E+00
-34.39800E-06,+6.94974868000E+00,+3.33165826648E+00
-34.35250E-06,+7.03015068918E+00,+3.33165826648E+00
-34.30700E-06,+7.08040194490E+00,+3.28140701076E+00
-34.26150E-06,+7.03517581474E+00,+3.40703515012E+00
-34.21600E-06,+7.03015068918E+00,+3.37185927106E+00
-34.17050E-06,+7.03015068918E+00,+3.40703515008E+00
-34.12500E-06,+7.03015068918E+00,+3.41206027567E+00
-34.07950E-06,+6.96482405674E+00,+3.39698489893E+00
-34.03400E-06,+7.03015068918E+00,+3.33165826648E+00
-33.98850E-06,+7.00502506129E+00,+3.33165826648E+00
-33.94300E-06,+7.02010043806E+00,+3.34170851761E+00
-33.89750E-06,+6.94974868000E+00,+3.36683414553E+00
-33.85200E-06,+7.03015068918E+00,+3.33165826648E+00
-33.80650E-06,+7.11055269837E+00,+3.33165826648E+00
-33.76100E-06,+4.49748739982E+00,+3.40201002450E+00
-33.71550E-06,+9.06532654676E+00,+3.41206027567E+00
-33.67000E-06,+5.78391954670E+00,+3.01005022983E+00
-33.62450E-06,+6.99999993579E+00,+3.90954770751E+00
-33.57900E-06,+7.19095470756E+00,+2.65829143950E+00
-33.53350E-06,+6.70351752688E+00,+3.81407032162E+00
-33.48800E-06,+6.82914566624E+00,+3.17085424811E+00
-33.44250E-06,+7.26633159115E+00,+3.33165826648E+00
-33.39700E-06,+6.38693461567E+00,+3.44221102909E+00
-33.35150E-06,+7.25628134000E+00,+3.25125625730E+00
-33.30600E-06,+6.86934667081E+00,+3.41206027567E+00
-33.26050E-06,+6.73366828032E+00,+3.41206027567E+00
-33.21500E-06,+7.11055269837E+00,+3.26130650842E+00
-33.16950E-06,+6.70854265243E+00,+3.33165826648E+00
-33.12400E-06,+6.94974868000E+00,+3.33165826648E+00
-33.07850E-06,+6.86934667081E+00,+3.29648238749E+00
-33.03300E-06,+6.86934667081E+00,+3.41206027567E+00
-32.98750E-06,+6.86934667081E+00,+3.33165826648E+00
-32.94200E-06,+6.92964817767E+00,+3.43216077800E+00
-32.89650E-06,+6.78894466162E+00,+3.39698489898E+00
-32.85100E-06,+6.91959792652E+00,+3.33165826648E+00
